visitor_id,first_visit_date,collection_location,acquisition_channel,utm_source,utm_medium,utm_campaign,landing_page,referrer_domain,device_category,device_os,browser,country,region,city,language,visit_count,is_returning_visitor,pageviews_total,pages_per_session,session_count,avg_session_duration_sec,total_time_on_site_sec,bounced_flag,viewed_pricing_flag,viewed_docs_flag,viewed_demo_flag,cta_getstarted_clicked,signed_up_flag,signup_user_id,days_to_signup,cohort_week
vis_016099,2026-08-19,DSU Campus,referral,referral,referral,partner_aiweekly,/blog/zero-trust-llm-security,google.com,mobile,iOS,Firefox,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,326,326,0,1,0,0,0,0,,,2026-W34
vis_016100,2026-08-19,DSU Campus,referral,referral,referral,partner_aiweekly,/docs,google.com,mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,1,1.0,1,63,63,0,0,0,0,0,0,,,2026-W34
vis_016101,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/pricing,google.com,desktop,Windows,Safari,United States,California,San Francisco,en-US,1,0,5,5.0,1,174,174,0,1,1,0,0,0,,,2026-W34
vis_016102,2026-08-19,DSU Campus,organic_search,organic_search,organic,none,/,google.com,desktop,Windows,Safari,India,Karnataka,Bengaluru,en-IN,1,1,1,1.0,1,105,105,1,0,0,0,0,0,,,2026-W34
vis_016103,2026-08-19,DSU Campus,referral,referral,referral,partner_aiweekly,/blog/llm-observability-guide,google.com,mobile,iOS,Safari,India,Karnataka,Bengaluru,en-IN,2,1,3,1.5,2,231,462,0,0,0,0,1,1,usr_01116,0,2026-W34
vis_016104,2026-08-19,Outside Campus,hackernews,hackernews,social,show_hn_launch,/docs,news.ycombinator.com,desktop,Windows,Safari,Netherlands,North Holland,Amsterdam,nl,1,0,5,5.0,1,539,539,0,0,0,0,0,0,,,2026-W34
vis_016105,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/blog/zero-trust-llm-security,google.com,desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,211,211,0,0,0,0,0,0,,,2026-W34
vis_016106,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/features,google.com,desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,3,3.0,1,296,296,0,0,0,0,0,0,,,2026-W34
vis_016107,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/,google.com,mobile,iOS,Safari,United Kingdom,England,London,en-GB,1,0,2,2.0,1,108,108,0,0,1,0,0,0,,,2026-W34
vis_016108,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/pricing,google.com,mobile,iOS,Edge,Canada,Ontario,Toronto,en-CA,3,1,5,1.67,3,259,777,0,0,0,0,0,0,,,2026-W34
vis_016109,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/blog/cognitive-waste-index,google.com,desktop,Windows,Chrome,United States,California,San Francisco,en-US,3,1,3,1.0,3,131,393,0,1,0,0,0,0,,,2026-W34
vis_016110,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,macOS,Chrome,United Kingdom,England,London,en-GB,1,0,3,3.0,1,385,385,0,0,0,0,0,0,,,2026-W34
vis_016111,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/blog/llm-observability-guide,google.com,desktop,Linux,Chrome,Canada,Ontario,Toronto,en-CA,1,0,4,4.0,1,78,78,0,1,1,0,0,0,,,2026-W34
vis_016112,2026-08-19,DSU Campus,referral,referral,referral,partner_aiweekly,/,google.com,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,3,1,3,1.0,3,231,693,0,0,0,0,0,0,,,2026-W34
vis_016113,2026-08-19,DSU Campus,organic_search,organic_search,organic,none,/blog/llm-observability-guide,google.com,mobile,Android,Safari,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,126,126,0,0,1,0,1,1,usr_01117,0,2026-W34
vis_016114,2026-08-19,Outside Campus,direct,(direct),none,none,/,(direct),desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,3,3.0,1,188,188,0,0,0,0,0,0,,,2026-W34
vis_016115,2026-08-19,DSU Campus,newsletter,newsletter,email,beta_waitlist,/pricing,aiweekly.newsletter,mobile,Android,Firefox,India,Karnataka,Bengaluru,en-IN,2,1,2,1.0,2,93,186,0,0,1,0,0,0,,,2026-W34
vis_016116,2026-08-19,DSU Campus,linkedin,linkedin,social,b2b_mlsops_q2,/,linkedin.com,mobile,Android,Safari,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,215,215,0,0,0,0,0,0,,,2026-W34
vis_016117,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/pricing,google.com,desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,3,3.0,1,59,59,0,0,1,0,0,0,,,2026-W34
vis_016118,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/blog/llm-observability-guide,google.com,desktop,Windows,Chrome,United States,California,San Francisco,en-US,1,0,4,4.0,1,190,190,0,1,0,0,1,1,usr_01118,0,2026-W34
vis_016119,2026-08-19,DSU Campus,organic_search,organic_search,organic,none,/blog/cognitive-waste-index,google.com,mobile,iOS,Safari,India,Karnataka,Bengaluru,en-IN,4,1,2,0.5,4,264,1056,0,0,1,0,0,0,,,2026-W34
vis_016120,2026-08-19,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/cognitive-waste-index,t.co,desktop,macOS,Chrome,United Kingdom,England,London,en-GB,1,0,2,2.0,1,263,263,0,1,1,0,1,1,usr_01119,2,2026-W34
vis_016121,2026-08-19,DSU Campus,referral,referral,referral,partner_aiweekly,/,google.com,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,52,52,0,0,0,0,0,0,,,2026-W34
vis_016122,2026-08-19,DSU Campus,organic_search,organic_search,organic,none,/blog/cognitive-waste-index,google.com,mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,128,128,0,1,0,0,0,0,,,2026-W34
vis_016123,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/blog/zero-trust-llm-security,google.com,desktop,macOS,Chrome,Australia,New South Wales,Sydney,en-AU,1,0,3,3.0,1,213,213,0,1,1,0,0,0,,,2026-W34
vis_016124,2026-08-19,DSU Campus,direct,(direct),none,none,/,(direct),desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,5,5.0,1,435,435,0,0,0,0,0,0,,,2026-W34
vis_016125,2026-08-19,DSU Campus,referral,referral,referral,partner_aiweekly,/blog/cognitive-waste-index,google.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,147,147,0,0,0,0,0,0,,,2026-W34
vis_016126,2026-08-19,DSU Campus,referral,referral,referral,partner_aiweekly,/,google.com,desktop,Linux,Safari,India,Karnataka,Bengaluru,en-IN,5,1,3,0.6,5,54,270,0,0,0,0,0,0,,,2026-W34
vis_016127,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,Windows,Safari,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,26,26,0,1,1,0,0,0,,,2026-W34
vis_016128,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,macOS,Chrome,United States,New York,New York,en-US,3,1,1,0.33,3,105,315,0,0,0,0,0,0,,,2026-W34
vis_016129,2026-08-19,DSU Campus,direct,(direct),none,none,/blog/llm-observability-guide,(direct),mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,3,1,5,1.67,3,333,999,0,1,0,0,0,0,,,2026-W34
vis_016130,2026-08-19,DSU Campus,organic_search,organic_search,organic,none,/blog/llm-observability-guide,google.com,desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,5,5.0,1,251,251,0,1,1,0,0,0,,,2026-W34
vis_016131,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/pricing,google.com,desktop,Windows,Chrome,Canada,Ontario,Toronto,en-CA,1,0,1,1.0,1,54,54,1,0,0,0,1,0,,,2026-W34
vis_016132,2026-08-19,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/zero-trust-llm-security,t.co,desktop,Windows,Edge,India,Karnataka,Bengaluru,en-IN,3,1,3,1.0,3,22,66,0,0,1,1,0,0,,,2026-W34
vis_016133,2026-08-19,DSU Campus,direct,(direct),none,none,/,(direct),mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,29,29,0,0,0,0,0,0,,,2026-W34
vis_016134,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/features,google.com,desktop,Windows,Chrome,United States,California,San Francisco,en-US,3,1,1,0.33,3,57,171,0,0,1,0,0,0,,,2026-W34
vis_016135,2026-08-19,DSU Campus,referral,referral,referral,partner_aiweekly,/blog/zero-trust-llm-security,google.com,mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,6,6.0,1,208,208,0,0,1,0,0,0,,,2026-W34
vis_016136,2026-08-19,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/features,linkedin.com,mobile,Android,Safari,Singapore,Central,Singapore,en-SG,1,0,4,4.0,1,265,265,0,1,0,0,0,0,,,2026-W34
vis_016137,2026-08-19,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/blog/zero-trust-llm-security,linkedin.com,desktop,macOS,Chrome,United States,California,San Francisco,en-US,2,1,1,0.5,2,120,240,1,0,0,0,0,0,,,2026-W34
vis_016138,2026-08-19,DSU Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/,google.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,42,42,0,1,1,0,1,1,usr_01120,0,2026-W34
vis_016139,2026-08-19,DSU Campus,referral,referral,referral,partner_aiweekly,/,google.com,mobile,iOS,Edge,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,1262,1262,0,0,1,0,0,0,,,2026-W34
vis_016140,2026-08-19,Outside Campus,newsletter,newsletter,email,beta_waitlist,/docs,aiweekly.newsletter,desktop,macOS,Chrome,United States,California,San Francisco,en-US,2,1,2,1.0,2,102,204,0,0,0,0,0,0,,,2026-W34
vis_016141,2026-08-19,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,Windows,Edge,United States,California,San Francisco,en-US,4,1,3,0.75,4,410,1640,0,1,0,0,0,0,,,2026-W34
vis_016142,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/features,google.com,desktop,macOS,Chrome,United States,New York,New York,en-US,1,0,2,2.0,1,59,59,0,1,1,0,0,0,,,2026-W34
vis_016143,2026-08-19,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,mobile,Android,Safari,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,41,41,0,0,0,0,1,1,usr_01121,0,2026-W34
vis_016144,2026-08-19,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,5,5.0,1,118,118,0,0,0,0,0,0,,,2026-W34
vis_016145,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/pricing,google.com,mobile,Android,Chrome,United States,California,San Francisco,en-US,1,0,2,2.0,1,67,67,0,0,1,0,1,0,,,2026-W34
vis_016146,2026-08-19,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/,linkedin.com,desktop,Windows,Chrome,United States,New York,New York,en-US,1,0,5,5.0,1,236,236,0,0,0,0,0,0,,,2026-W34
vis_016147,2026-08-19,DSU Campus,organic_search,organic_search,organic,none,/blog/zero-trust-llm-security,google.com,mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,5,5.0,1,159,159,0,1,0,0,0,0,,,2026-W34
vis_016148,2026-08-19,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/docs,google.com,mobile,Android,Safari,United Kingdom,England,London,en-GB,2,1,2,1.0,2,400,800,0,1,0,0,0,0,,,2026-W34
vis_016149,2026-08-19,DSU Campus,referral,referral,referral,partner_aiweekly,/pricing,google.com,desktop,Windows,Safari,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,37,37,0,0,0,0,0,0,,,2026-W34
vis_016150,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/pricing,google.com,desktop,Windows,Safari,Canada,Ontario,Toronto,en-CA,1,1,1,1.0,1,166,166,0,0,0,0,0,0,,,2026-W34
vis_016151,2026-08-19,Outside Campus,newsletter,newsletter,email,beta_waitlist,/pricing,aiweekly.newsletter,mobile,iOS,Safari,United States,California,San Francisco,en-US,1,0,3,3.0,1,54,54,0,0,0,0,0,0,,,2026-W34
vis_016152,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/pricing,google.com,desktop,macOS,Chrome,Australia,New South Wales,Sydney,en-AU,1,0,2,2.0,1,96,96,0,0,0,0,1,1,usr_01122,0,2026-W34
vis_016153,2026-08-19,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,macOS,Safari,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,333,333,0,0,1,0,0,0,,,2026-W34
vis_016154,2026-08-19,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,Windows,Chrome,Singapore,Central,Singapore,en-SG,1,0,1,1.0,1,272,272,1,0,0,0,0,0,,,2026-W34
vis_016155,2026-08-19,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/zero-trust-llm-security,t.co,mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,5,5.0,1,101,101,0,0,0,0,0,0,,,2026-W34
vis_016156,2026-08-19,DSU Campus,direct,(direct),none,none,/pricing,(direct),desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,3,1,1,0.33,3,90,270,0,0,0,0,0,0,,,2026-W34
vis_016157,2026-08-19,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,3,1,2,0.67,3,494,1482,0,0,0,0,0,0,,,2026-W34
vis_016158,2026-08-19,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/features,t.co,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,1,1.0,1,53,53,1,0,0,0,0,0,,,2026-W34
vis_016159,2026-08-19,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,macOS,Chrome,United States,California,San Francisco,en-US,3,1,1,0.33,3,167,501,0,0,0,0,0,0,,,2026-W34
vis_016160,2026-08-19,Outside Campus,direct,(direct),none,none,/blog/zero-trust-llm-security,(direct),mobile,iOS,Safari,United States,California,San Francisco,en-US,2,1,1,0.5,2,57,114,0,0,0,0,0,0,,,2026-W34
vis_016161,2026-08-19,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/docs,t.co,desktop,macOS,Safari,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,62,62,0,1,1,1,0,0,,,2026-W34
vis_016162,2026-08-19,Outside Campus,referral,referral,referral,partner_aiweekly,/,google.com,mobile,Android,Chrome,United States,California,San Francisco,en-US,1,0,6,6.0,1,244,244,0,1,0,1,0,0,,,2026-W34
vis_016163,2026-08-19,DSU Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/blog/llm-observability-guide,google.com,mobile,Android,Firefox,India,Karnataka,Bengaluru,en-IN,1,1,1,1.0,1,52,52,0,0,1,0,0,0,,,2026-W34
vis_016164,2026-08-19,DSU Campus,linkedin,linkedin,social,b2b_mlsops_q2,/blog/cognitive-waste-index,linkedin.com,mobile,iOS,Safari,India,Karnataka,Bengaluru,en-IN,1,0,1,1.0,1,151,151,1,0,1,0,0,0,,,2026-W34
vis_016165,2026-08-19,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/llm-observability-guide,t.co,mobile,Android,Safari,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,247,247,0,0,1,1,0,0,,,2026-W34
vis_016166,2026-08-19,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/blog/cognitive-waste-index,google.com,desktop,Windows,Chrome,United Kingdom,England,London,en-GB,4,1,3,0.75,4,115,460,0,0,1,1,0,0,,,2026-W34
vis_016167,2026-08-19,Outside Campus,direct,(direct),none,none,/docs,(direct),desktop,Linux,Chrome,Canada,Ontario,Toronto,en-CA,1,0,3,3.0,1,38,38,0,0,0,0,0,0,,,2026-W34
vis_016168,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/docs,google.com,desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,6,6.0,1,595,595,0,0,1,0,0,0,,,2026-W34
vis_016169,2026-08-19,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/blog/cognitive-waste-index,google.com,desktop,macOS,Chrome,United Kingdom,England,London,en-GB,2,1,1,0.5,2,103,206,1,0,0,0,0,0,,,2026-W34
vis_016170,2026-08-19,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,mobile,Android,Chrome,United Kingdom,England,London,en-GB,1,0,4,4.0,1,49,49,0,0,0,1,0,0,,,2026-W34
vis_016171,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,macOS,Edge,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,158,158,0,1,0,0,0,0,,,2026-W34
vis_016172,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/,google.com,mobile,iOS,Firefox,United Kingdom,England,London,en-GB,1,0,1,1.0,1,233,233,1,0,0,0,0,0,,,2026-W34
vis_016173,2026-08-19,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/pricing,linkedin.com,desktop,Windows,Edge,United States,California,San Francisco,en-US,1,0,2,2.0,1,61,61,0,0,1,0,0,0,,,2026-W34
vis_016174,2026-08-19,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,Windows,Safari,India,Karnataka,Bengaluru,en-IN,2,1,2,1.0,2,117,234,0,0,0,0,0,0,,,2026-W34
vis_016175,2026-08-19,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/blog/zero-trust-llm-security,linkedin.com,desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,175,175,0,1,0,0,0,0,,,2026-W34
vis_016176,2026-08-19,DSU Campus,direct,(direct),none,none,/,(direct),mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,1,1.0,1,25,25,0,0,0,0,0,0,,,2026-W34
vis_016177,2026-08-19,DSU Campus,referral,referral,referral,partner_aiweekly,/blog/llm-observability-guide,google.com,desktop,Windows,Safari,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,73,73,0,0,1,1,0,0,,,2026-W34
vis_016178,2026-08-19,DSU Campus,organic_search,organic_search,organic,none,/blog/cognitive-waste-index,google.com,desktop,Windows,Safari,India,Karnataka,Bengaluru,en-IN,1,1,4,4.0,1,947,947,0,1,0,0,1,0,,,2026-W34
vis_016179,2026-08-19,Outside Campus,direct,(direct),none,none,/blog/llm-observability-guide,(direct),desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,1,3,3.0,1,90,90,0,0,0,0,0,0,,,2026-W34
vis_016180,2026-08-19,DSU Campus,direct,(direct),none,none,/features,(direct),desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,4,1,3,0.75,4,83,332,0,0,1,0,0,0,,,2026-W34
vis_016181,2026-08-19,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,macOS,Safari,United States,New York,New York,en-US,3,1,2,0.67,3,65,195,0,1,0,0,0,0,,,2026-W34
vis_016182,2026-08-19,Outside Campus,direct,(direct),none,none,/features,(direct),desktop,macOS,Safari,France,Ile-de-France,Paris,fr,2,1,2,1.0,2,611,1222,0,1,0,0,0,0,,,2026-W34
vis_016183,2026-08-19,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,Linux,Safari,Australia,New South Wales,Sydney,en-AU,1,0,1,1.0,1,142,142,1,0,0,0,0,0,,,2026-W34
vis_016184,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/pricing,google.com,mobile,Android,Safari,Australia,New South Wales,Sydney,en-AU,1,0,2,2.0,1,115,115,0,1,1,0,1,1,usr_01123,0,2026-W34
vis_016185,2026-08-19,DSU Campus,referral,referral,referral,partner_aiweekly,/,google.com,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,117,117,0,1,0,0,1,0,,,2026-W34
vis_016186,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/features,google.com,desktop,macOS,Chrome,Brazil,Sao Paulo,Sao Paulo,pt-BR,1,0,2,2.0,1,306,306,0,1,1,0,0,0,,,2026-W34
vis_016187,2026-08-19,Outside Campus,referral,referral,referral,partner_aiweekly,/blog/llm-observability-guide,google.com,mobile,iOS,Firefox,United States,California,San Francisco,en-US,1,0,6,6.0,1,31,31,0,0,0,0,0,0,,,2026-W34
vis_016188,2026-08-19,Outside Campus,hackernews,hackernews,social,show_hn_launch,/,news.ycombinator.com,mobile,iOS,Chrome,Germany,Bavaria,Munich,de,5,1,4,0.8,5,76,380,0,0,1,0,0,0,,,2026-W34
vis_016189,2026-08-19,DSU Campus,newsletter,newsletter,email,beta_waitlist,/features,aiweekly.newsletter,mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,42,42,0,1,0,0,0,0,,,2026-W34
vis_016190,2026-08-19,DSU Campus,linkedin,linkedin,social,b2b_mlsops_q2,/,linkedin.com,mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,6,6.0,1,76,76,0,1,0,0,0,0,,,2026-W34
vis_016191,2026-08-19,Outside Campus,direct,(direct),none,none,/,(direct),desktop,macOS,Chrome,United States,New York,New York,en-US,1,0,6,6.0,1,182,182,0,1,0,0,1,1,usr_01124,5,2026-W34
vis_016192,2026-08-19,Outside Campus,hackernews,hackernews,social,show_hn_launch,/,news.ycombinator.com,mobile,iOS,Firefox,Israel,Tel Aviv,Tel Aviv,he,1,0,3,3.0,1,64,64,0,1,1,0,0,0,,,2026-W34
vis_016193,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/docs,google.com,desktop,Windows,Safari,Australia,New South Wales,Sydney,en-AU,1,1,1,1.0,1,23,23,1,0,0,0,1,1,usr_01125,3,2026-W34
vis_016194,2026-08-19,Outside Campus,hackernews,hackernews,social,show_hn_launch,/blog/cognitive-waste-index,news.ycombinator.com,desktop,macOS,Safari,United States,California,San Francisco,en-US,2,1,2,1.0,2,32,64,0,0,0,0,0,0,,,2026-W34
vis_016195,2026-08-19,DSU Campus,direct,(direct),none,none,/blog/zero-trust-llm-security,(direct),mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,178,178,0,0,0,0,0,0,,,2026-W34
vis_016196,2026-08-19,Outside Campus,direct,(direct),none,none,/blog/cognitive-waste-index,(direct),desktop,Windows,Chrome,United States,California,San Francisco,en-US,1,0,2,2.0,1,376,376,0,0,0,0,0,0,,,2026-W34
vis_016197,2026-08-19,Outside Campus,direct,(direct),none,none,/,(direct),desktop,macOS,Safari,United States,California,San Francisco,en-US,1,0,2,2.0,1,35,35,0,1,1,0,0,0,,,2026-W34
vis_016198,2026-08-19,Outside Campus,organic_search,organic_search,organic,none,/pricing,google.com,desktop,Windows,Edge,Israel,Tel Aviv,Tel Aviv,he,4,1,4,1.0,4,518,2072,0,0,1,0,0,0,,,2026-W34
vis_016199,2026-08-19,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/blog/zero-trust-llm-security,google.com,desktop,Windows,Safari,India,Karnataka,Bengaluru,en-IN,1,0,5,5.0,1,96,96,0,0,0,0,0,0,,,2026-W34
vis_016200,2026-08-19,DSU Campus,newsletter,newsletter,email,beta_waitlist,/,aiweekly.newsletter,desktop,Windows,Edge,India,Karnataka,Bengaluru,en-IN,2,1,3,1.5,2,121,242,0,1,0,0,1,0,,,2026-W34
vis_016201,2026-08-19,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/features,google.com,mobile,Android,Chrome,Germany,Bavaria,Munich,de,2,1,3,1.5,2,237,474,0,0,1,0,1,0,,,2026-W34
vis_016202,2026-08-19,DSU Campus,hackernews,hackernews,social,show_hn_launch,/blog/llm-observability-guide,news.ycombinator.com,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,77,77,0,0,0,0,1,1,usr_01126,0,2026-W34
vis_016203,2026-08-19,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/blog/zero-trust-llm-security,google.com,desktop,Windows,Chrome,United States,California,San Francisco,en-US,1,0,5,5.0,1,260,260,0,0,0,0,1,1,usr_01127,0,2026-W34
vis_016204,2026-08-19,Outside Campus,referral,referral,referral,partner_aiweekly,/,google.com,mobile,Android,Safari,United States,California,San Francisco,en-US,1,0,2,2.0,1,296,296,0,1,0,0,0,0,,,2026-W34
vis_016205,2026-08-19,DSU Campus,referral,referral,referral,partner_aiweekly,/features,google.com,desktop,macOS,Safari,India,Karnataka,Bengaluru,en-IN,1,1,2,2.0,1,334,334,0,1,1,0,0,0,,,2026-W34
vis_016206,2026-08-19,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/llm-observability-guide,t.co,mobile,iOS,Chrome,Poland,Mazovia,Warsaw,pl,2,1,5,2.5,2,272,544,0,0,0,1,0,0,,,2026-W34
vis_016207,2026-08-19,Outside Campus,direct,(direct),none,none,/blog/cognitive-waste-index,(direct),mobile,Android,Safari,United States,California,San Francisco,en-US,1,0,2,2.0,1,12,12,0,1,0,0,0,0,,,2026-W34
vis_016208,2026-08-19,DSU Campus,organic_search,organic_search,organic,none,/pricing,google.com,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,352,352,0,1,1,0,0,0,,,2026-W34
vis_016209,2026-08-19,DSU Campus,referral,referral,referral,partner_aiweekly,/,google.com,desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,2,1,3,1.5,2,148,296,0,0,0,0,0,0,,,2026-W34
vis_016210,2026-08-19,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/features,google.com,desktop,macOS,Chrome,Brazil,Sao Paulo,Sao Paulo,pt-BR,1,0,2,2.0,1,271,271,0,0,0,0,0,0,,,2026-W34
vis_016211,2026-08-20,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/blog/zero-trust-llm-security,linkedin.com,desktop,Windows,Edge,Israel,Tel Aviv,Tel Aviv,he,1,1,4,4.0,1,793,793,0,1,1,1,0,0,,,2026-W34
vis_016212,2026-08-20,Outside Campus,hackernews,hackernews,social,show_hn_launch,/,news.ycombinator.com,desktop,Linux,Chrome,Brazil,Sao Paulo,Sao Paulo,pt-BR,1,1,2,2.0,1,27,27,0,1,0,0,0,0,,,2026-W34
vis_016213,2026-08-20,Outside Campus,hackernews,hackernews,social,show_hn_launch,/blog/cognitive-waste-index,news.ycombinator.com,desktop,macOS,Safari,Netherlands,North Holland,Amsterdam,nl,3,1,3,1.0,3,461,1383,0,1,0,0,0,0,,,2026-W34
vis_016214,2026-08-20,Outside Campus,referral,referral,referral,partner_aiweekly,/blog/cognitive-waste-index,google.com,mobile,Android,Safari,Brazil,Sao Paulo,Sao Paulo,pt-BR,1,0,3,3.0,1,313,313,0,1,0,0,0,0,,,2026-W34
vis_016215,2026-08-20,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/docs,linkedin.com,tablet,iOS,Firefox,Germany,Bavaria,Munich,de,1,0,4,4.0,1,139,139,0,1,0,0,0,0,,,2026-W34
